,movie_name,year,runtime,genre,rating,votes,gross(in $)
390,Twister,1996,113 min,thriller,6.4,199936.0,241721524.0
391,Behind Enemy Lines,2001,106 min,thriller,6.4,107604.0,59068786.0
392,Lucky Number Slevin,2006,110 min,thriller,7.7,316666.0,22494487.0
393,Identity,2003,90 min,thriller,7.3,253155.0,52159536.0
394,Blood Diamond,2006,143 min,thriller,8.0,556666.0,57366262.0
395,The Secret in Their Eyes,2009,129 min,thriller,8.2,211760.0,6391436.0
396,Spring Breakers,2012,94 min,thriller,5.3,143974.0,14123773.0
397,Chronicle,2012,84 min,thriller,7.0,254580.0,64575175.0
398,S.W.A.T.,2003,117 min,thriller,6.0,149620.0,116934650.0
399,Savages,2012,131 min,thriller,6.4,131569.0,47382068.0
400,I Saw the Devil,2010,144 min,thriller,7.8,133877.0,128392.0
401,Point Break,2015,114 min,thriller,5.3,63917.0,28782481.0
402,Friday the 13th,1980,95 min,thriller,6.4,143954.0,39754601.0
403,The Living Daylights,1987,130 min,thriller,6.7,100823.0,51185897.0
404,Monster,2003,109 min,thriller,7.3,154254.0,34469210.0
405,The Conjuring: The Devil Made Me Do It,2021,112 min,thriller,6.3,119597.0,65631050.0
406,Lethal Weapon 2,1989,114 min,thriller,7.2,179571.0,147253986.0
407,Sleeping Beauty,2011,101 min,thriller,5.3,33271.0,37710.0
408,Serenity,2005,119 min,thriller,7.8,298311.0,25514517.0
409,Jason Bourne,2016,123 min,thriller,6.6,230803.0,162434410.0
410,Mississippi Burning,1988,128 min,thriller,7.8,102910.0,34603943.0
411,Insomnia,2002,118 min,thriller,7.2,299477.0,67355513.0
412,Rush Hour,1998,98 min,thriller,7.0,274682.0,141153686.0
413,I Am Number Four,2011,111 min,thriller,6.1,240259.0,55100437.0
414,Midnight Express,1978,121 min,thriller,7.5,82570.0,35000000.0
415,Final Destination,2000,98 min,thriller,6.7,260834.0,53331147.0
416,Defiance,2008,137 min,thriller,7.1,150566.0,28644813.0
417,Patriot Games,1992,117 min,thriller,6.8,114651.0,83287363.0
418,The Giver,2014,97 min,thriller,6.4,121059.0,45089048.0
419,Widows,2018,129 min,thriller,6.8,99698.0,42402632.0
420,xXx,2002,124 min,thriller,5.8,181730.0,142109382.0
421,End of Watch,2012,109 min,thriller,7.6,253039.0,41003371.0
422,Moonraker,1979,126 min,thriller,6.2,103300.0,70308099.0
423,Elysium,2013,109 min,thriller,6.6,453150.0,93050117.0
424,Rambo: First Blood Part II,1985,96 min,thriller,6.5,172595.0,150415432.0
425,X2: X-Men United,2003,134 min,thriller,7.4,555713.0,214949694.0
426,The Forever Purge,2021,103 min,thriller,5.4,35737.0,44539245.0
427,A View to a Kill,1985,131 min,thriller,6.3,99953.0,50327960.0
428,Outbreak,1995,127 min,thriller,6.6,131825.0,67823573.0
429,The Cable Guy,1996,96 min,thriller,6.1,168592.0,60240295.0
430,Videodrome,1983,87 min,thriller,7.2,95959.0,2120439.0
431,Equilibrium,2002,107 min,thriller,7.3,335325.0,1203974.0
432,Deepwater Horizon,2016,107 min,thriller,7.1,172130.0,61433527.0
433,Marrowbone,2017,110 min,thriller,6.7,33466.0,1377.0
434,The Firm,1993,154 min,thriller,6.8,138344.0,158348367.0
435,Eastern Promises,2007,100 min,thriller,7.6,247256.0,17114882.0
436,The Hitman's Bodyguard,2017,118 min,thriller,6.9,234947.0,75468583.0
437,The Autopsy of Jane Doe,2016,86 min,thriller,6.8,122648.0,10474.0
438,G.I. Joe: The Rise of Cobra,2009,118 min,thriller,5.7,210521.0,152267519.0
439,Megamind,2010,95 min,thriller,7.3,269272.0,148415853.0
440,Maze Runner: The Scorch Trials,2015,131 min,thriller,6.3,256144.0,81697192.0
441,Demolition Man,1993,115 min,thriller,6.7,180841.0,58055768.0
442,The Purge,2013,85 min,thriller,5.7,227662.0,64473115.0
443,Lifeforce,1985,101 min,thriller,6.1,26930.0,11603545.0
444,Die Another Day,2002,133 min,thriller,6.1,221995.0,160942139.0
445,Perfect Blue,1997,81 min,thriller,8.0,80172.0,776665.0
446,Species,1995,108 min,thriller,5.8,81679.0,60074103.0
447,Demon Slayer the Movie: Mugen Train,2020,117 min,thriller,8.2,60643.0,47700000.0
448,The Twilight Saga: Eclipse,2010,124 min,thriller,5.0,249603.0,300531751.0
449,Dragonball Evolution,2009,85 min,thriller,2.5,75969.0,9353573.0
450,The Hills Have Eyes,2006,107 min,thriller,6.4,174545.0,41778863.0
451,Rambo: Last Blood,2019,89 min,thriller,6.1,101156.0,18872919.0
452,The Cell,2000,107 min,thriller,6.4,104454.0,61334059.0
453,Fallen,1998,124 min,thriller,7.0,85548.0,25188006.0
454,Maze Runner: The Death Cure,2018,143 min,thriller,6.2,145221.0,58032443.0
455,Safe House,2012,115 min,thriller,6.7,225950.0,126373434.0
456,Sweeney Todd: The Demon Barber of Fleet Street,2007,116 min,thriller,7.3,373078.0,52898073.0
457,Bad Boys,1983,123 min,thriller,7.2,15821.0,9200000.0
458,Smokin' Aces,2006,108 min,thriller,6.6,147203.0,35662731.0
459,Air Force One,1997,124 min,thriller,6.5,200111.0,172956409.0
460,Sleeping with the Enemy,1991,99 min,thriller,6.2,60111.0,101599005.0
461,Hellraiser,1987,94 min,thriller,6.9,130451.0,14564027.0
462,Miss Peregrine's Home for Peculiar Children,2016,127 min,thriller,6.7,177324.0,87242834.0
463,Devil,2010,80 min,thriller,6.3,149382.0,33583175.0
464,The Bourne Supremacy,2004,108 min,thriller,7.7,468505.0,176241941.0
465,Munich,2005,164 min,thriller,7.5,230069.0,47403685.0
466,The Boondock Saints,1999,108 min,thriller,7.7,241527.0,25812.0
467,Four Brothers,2005,109 min,thriller,6.8,149702.0,74494381.0
468,Manhunter,1986,120 min,thriller,7.2,75386.0,8620929.0
469,The Expendables,2010,103 min,thriller,6.4,349613.0,103068524.0
470,Never Let Me Go,2010,103 min,thriller,7.1,147874.0,2434652.0
471,The Pledge,2001,124 min,thriller,6.8,61514.0,19719930.0
472,Gone in 60 Seconds,2000,118 min,thriller,6.5,282640.0,101648571.0
473,Inferno,2016,121 min,thriller,6.2,179410.0,34343574.0
474,Escape from Alcatraz,1979,112 min,thriller,7.6,139763.0,43000000.0
475,In the Mouth of Madness,1994,95 min,thriller,7.1,72027.0,8946600.0
476,The Pelican Brief,1993,141 min,thriller,6.6,89915.0,100768056.0
477,Coherence,2013,89 min,thriller,7.2,131840.0,68877.0
478,Ghost in the Shell,2017,107 min,thriller,6.3,218295.0,40563557.0
479,The Mule,2018,116 min,thriller,7.0,140573.0,103804407.0
480,Safe Haven,2013,115 min,thriller,6.6,112333.0,71349120.0
481,The Strangers,2008,86 min,thriller,6.1,134156.0,52597610.0
482,Deja Vu,2006,126 min,thriller,7.1,314988.0,64038616.0
483,The Punisher,2004,124 min,thriller,6.4,162820.0,33682273.0
484,Along Came a Spider,2001,104 min,thriller,6.4,89792.0,74078174.0
485,The Stepfather,2009,101 min,thriller,5.5,36121.0,29062561.0
486,National Treasure: Book of Secrets,2007,124 min,thriller,6.5,242334.0,219964115.0
487,We Need to Talk About Kevin,2011,112 min,thriller,7.5,158153.0,1738692.0
488,Tinker Tailor Soldier Spy,2011,127 min,thriller,7.0,204605.0,24149393.0
489,Fear,1996,97 min,thriller,6.2,50243.0,20754000.0
490,The Three Musketeers,2011,110 min,thriller,5.7,109090.0,20377913.0
491,Felon,2008,104 min,thriller,7.4,80711.0,36756.0
492,Total Recall,2012,118 min,thriller,6.2,257476.0,58877969.0
493,Diamonds Are Forever,1971,120 min,thriller,6.5,108627.0,43819547.0
494,Ghost Rider,2007,110 min,thriller,5.2,242583.0,115802596.0
495,Allied,2016,124 min,thriller,7.1,160287.0,40098064.0
496,The Perfect Storm,2000,130 min,thriller,6.5,170605.0,182618434.0
497,The Client,1994,119 min,thriller,6.7,68778.0,92115211.0
498,Dirty Harry,1971,102 min,thriller,7.7,159569.0,35900000.0
499,Mama,2013,100 min,thriller,6.2,184084.0,71628180.0
500,Blackhat,2015,133 min,thriller,5.4,61080.0,7097125.0
501,The Core,2003,135 min,thriller,5.5,102802.0,31186896.0
502,Chloe,2009,96 min,thriller,6.3,74901.0,3074838.0
503,The Divergent Series: Insurgent,2015,119 min,thriller,6.2,242031.0,130179072.0
504,North by Northwest,1959,136 min,thriller,8.3,331083.0,13275000.0
505,Red Eye,2005,85 min,thriller,6.5,125358.0,57891803.0
506,Lara Croft: Tomb Raider,2001,100 min,thriller,5.7,212002.0,131144183.0
507,Striptease,1996,115 min,thriller,4.5,46402.0,33109743.0
508,The Guard,2011,96 min,thriller,7.3,90678.0,5359774.0
509,Funny Games,2007,111 min,thriller,6.5,99060.0,1294640.0
510,The Snowman,2017,119 min,thriller,5.1,66533.0,6670765.0
511,The Conversation,1974,113 min,thriller,7.8,114197.0,4420000.0
512,Dressed to Kill,1980,104 min,thriller,7.1,43420.0,31899000.0
513,Lost Highway,1997,134 min,thriller,7.6,145323.0,3796699.0
514,Valentine,2001,96 min,thriller,4.8,28939.0,20384136.0
515,"As Above, So Below",2014,93 min,thriller,6.2,98238.0,21197315.0
516,Angels & Demons,2009,138 min,thriller,6.7,297430.0,133375846.0
517,It Comes at Night,2017,91 min,thriller,6.2,96467.0,13985117.0
518,Sliver,1993,107 min,thriller,5.0,32303.0,36300000.0
519,Sin City: A Dame to Kill For,2014,102 min,thriller,6.5,164350.0,13757804.0
520,Bound,1996,109 min,thriller,7.3,56935.0,3798532.0
521,Licence to Kill,1989,133 min,thriller,6.6,106862.0,34667015.0
522,The Guest,2014,100 min,thriller,6.7,102267.0,322600.0
523,Tell No One,2006,131 min,thriller,7.5,55759.0,6177192.0
524,Frozen,2010,93 min,thriller,6.2,75492.0,243390.0
525,My Bloody Valentine,1981,90 min,thriller,6.2,22937.0,5672031.0
526,Good Time,2017,102 min,thriller,7.3,128030.0,2026499.0
527,Punch-Drunk Love,2002,95 min,thriller,7.3,168161.0,17844216.0
528,The Island,2005,136 min,thriller,6.8,319092.0,35818913.0
529,Rambo,2008,92 min,thriller,7.0,235271.0,42754105.0
530,Runaway Jury,2003,127 min,thriller,7.1,99458.0,49443628.0
531,Piranha 3DD,2012,83 min,thriller,3.8,43536.0,376512.0
532,Allegiant,2016,120 min,thriller,5.7,125325.0,66184051.0
533,The Bank Job,2008,111 min,thriller,7.2,183873.0,30060660.0
534,Rise of the Planet of the Apes,2011,105 min,thriller,7.6,534342.0,176760185.0
535,Jumper,2008,88 min,thriller,6.1,310634.0,80172128.0
536,Live and Let Die,1973,121 min,thriller,6.7,109903.0,35377836.0
537,Valkyrie,2008,121 min,thriller,7.1,248140.0,83077833.0
538,Beverly Hills Cop II,1987,100 min,thriller,6.5,122754.0,153665000.0
539,Die Hard 2,1990,124 min,thriller,7.1,367614.0,117540947.0
540,The Sum of All Fears,2002,124 min,thriller,6.4,119060.0,118907036.0
541,Lethal Weapon 3,1992,118 min,thriller,6.7,171341.0,144731527.0
542,U.S. Marshals,1998,131 min,thriller,6.5,108086.0,57167405.0
543,Night of the Living Dead,1968,96 min,thriller,7.8,131697.0,89029.0
544,Dog Day Afternoon,1975,125 min,thriller,8.0,260263.0,50000000.0
545,No Escape,2015,103 min,thriller,6.7,88022.0,27285953.0
546,The Invitation,2015,100 min,thriller,6.6,112084.0,231703.0
547,Unstoppable,2010,98 min,thriller,6.8,200113.0,81562942.0
548,The Illusionist,2006,110 min,thriller,7.6,376639.0,39868642.0
549,Payback,1999,100 min,thriller,7.1,140456.0,81526121.0
550,Crimson Peak,2015,119 min,thriller,6.5,151165.0,31090320.0
551,The Expendables 3,2014,126 min,thriller,6.1,185498.0,39322544.0
552,Jurassic Park III,2001,92 min,thriller,5.9,326740.0,181171875.0
553,The Call,2013,94 min,thriller,6.7,124638.0,51872378.0
554,The King of Comedy,1982,109 min,thriller,7.8,106918.0,2500000.0
555,The Man with the Golden Gun,1974,125 min,thriller,6.7,107750.0,20972000.0
556,"Lust, Caution",2007,157 min,thriller,7.5,42937.0,4604982.0
557,House of Wax,2005,113 min,thriller,5.4,127231.0,32064800.0
558,The Raid: Redemption,2011,101 min,thriller,7.6,207524.0,4105187.0
559,Burning,2018,148 min,thriller,7.5,67459.0,718991.0
560,A Boy and His Dog,1975,91 min,thriller,6.4,18228.0,6900000.0
561,Octopussy,1983,131 min,thriller,6.5,108010.0,67900000.0
562,High Noon,1952,85 min,thriller,8.0,105836.0,9450000.0
563,Friday the 13th,2009,97 min,thriller,5.5,110393.0,65002019.0
564,The Adjustment Bureau,2011,106 min,thriller,7.0,260720.0,62495645.0
565,The Debt,2010,113 min,thriller,6.8,70416.0,31177548.0
566,The Bourne Ultimatum,2007,115 min,thriller,8.0,639211.0,227471070.0
567,My Bloody Valentine,2009,101 min,thriller,5.4,57960.0,51545952.0
568,Entrapment,1999,113 min,thriller,6.3,118209.0,87704396.0
569,The Spy Who Loved Me,1977,125 min,thriller,7.0,110946.0,46800000.0
570,The Crying Game,1992,112 min,thriller,7.2,56818.0,62549000.0
571,Hackers,1995,105 min,thriller,6.2,71009.0,7564000.0
572,Surrogates,2009,89 min,thriller,6.3,176696.0,38577772.0
573,Carlito's Way,1993,144 min,thriller,7.9,221636.0,36948322.0
574,The Rainmaker,1997,135 min,thriller,7.2,77590.0,45856732.0
575,Cop Land,1997,105 min,thriller,7.0,98381.0,44886089.0
576,Escape Room: Tournament of Champions,2021,88 min,thriller,5.7,47870.0,25188958.0
577,Child's Play,1988,87 min,thriller,6.6,106487.0,33244684.0
578,Annabelle,2014,99 min,thriller,5.4,162899.0,84273813.0
579,The Twilight Saga: Breaking Dawn - Part 1,2011,117 min,thriller,4.9,243976.0,281287133.0
580,Ocean's Twelve,2004,125 min,thriller,6.5,396013.0,125544280.0
581,After Hours,1985,97 min,thriller,7.6,71716.0,10600000.0
582,In the Line of Fire,1993,128 min,thriller,7.2,106529.0,102314283.0
583,The Ninth Gate,1999,133 min,thriller,6.7,186007.0,18661336.0
584,Match Point,2005,124 min,thriller,7.6,220672.0,23089926.0
585,Mile 22,2018,94 min,thriller,6.1,81793.0,36108758.0
586,Body Double,1984,114 min,thriller,6.8,34812.0,8801940.0
587,The Girl in the Spider's Web,2018,115 min,thriller,6.1,48834.0,14841338.0
588,War for the Planet of the Apes,2017,140 min,thriller,7.4,261959.0,146880162.0
589,Juice,1992,95 min,thriller,7.0,28065.0,20146880.0
590,Dawn of the Planet of the Apes,2014,130 min,thriller,7.6,446703.0,208545589.0
591,The Ruins,2008,90 min,thriller,5.9,76925.0,17432844.0
592,Hitman,2007,100 min,thriller,6.2,172388.0,39687694.0
593,Body of Evidence,1992,99 min,thriller,4.5,15611.0,13275426.0
594,Happy Death Day,2017,96 min,thriller,6.6,147279.0,55683845.0
595,Live by Night,2016,129 min,thriller,6.4,58064.0,10378555.0
596,Before the Devil Knows You're Dead,2007,117 min,thriller,7.3,106055.0,7083025.0
597,High Life,2018,113 min,thriller,5.8,37168.0,1225852.0
598,Take Shelter,2011,120 min,thriller,7.3,102505.0,1729969.0
599,The Last Boy Scout,1991,105 min,thriller,7.0,105716.0,59509925.0
600,Jack Ryan: Shadow Recruit,2014,105 min,thriller,6.2,134034.0,50577412.0
601,30 Days of Night,2007,113 min,thriller,6.6,180265.0,39568996.0
602,Alpha Dog,2006,122 min,thriller,6.9,104669.0,15229325.0
603,RoboCop 2,1990,117 min,thriller,5.8,88208.0,45681173.0
604,What Ever Happened to Baby Jane?,1962,134 min,thriller,8.0,57780.0,4050000.0
605,Fracture,2007,113 min,thriller,7.2,208940.0,39015018.0
606,Crank,2006,88 min,thriller,6.9,253031.0,27829874.0
607,Hard Candy,2005,104 min,thriller,7.0,162672.0,1007962.0
608,Sorcerer,1977,121 min,thriller,7.7,22625.0,12000000.0
609,Menace II Society,1993,97 min,thriller,7.5,60584.0,27900000.0
610,The Name of the Rose,1986,130 min,thriller,7.7,110673.0,7153487.0
611,Kiss Kiss Bang Bang,2005,103 min,thriller,7.5,229766.0,4243756.0
612,The French Connection,1971,104 min,thriller,7.7,125403.0,15630710.0
613,Out of Sight,1998,123 min,thriller,7.0,94708.0,37562568.0
614,Body of Lies,2008,128 min,thriller,7.0,231428.0,39394666.0
615,The Wicker Man,1973,88 min,thriller,7.5,83244.0,60891.0
616,The A-Team,2010,117 min,thriller,6.7,261526.0,77222099.0
617,Mortal Kombat,1995,101 min,thriller,5.8,119821.0,70454098.0
618,Cruising,1980,102 min,thriller,6.5,24898.0,19798718.0
619,Truth or Dare,2018,100 min,thriller,5.2,58068.0,41411015.0
620,Alive,1993,128 min,thriller,7.1,57793.0,36733909.0
621,The Girl with the Dragon Tattoo,2009,152 min,thriller,7.8,218502.0,10095170.0
622,The Shallows,2016,86 min,thriller,6.3,135874.0,55124043.0
623,Charlie's Angels,2000,98 min,thriller,5.6,189528.0,125305545.0
624,Serpico,1973,130 min,thriller,7.7,125806.0,29800000.0
625,You're Next,2011,95 min,thriller,6.6,102074.0,18474268.0
626,Soylent Green,1973,97 min,thriller,7.0,66632.0,7920000.0
627,Double Jeopardy,1999,105 min,thriller,6.5,89210.0,116741558.0
628,The Transporter,2002,92 min,thriller,6.8,307690.0,25296447.0
629,The Love Witch,2016,120 min,thriller,6.2,17313.0,228894.0
630,The Insider,1999,157 min,thriller,7.8,173299.0,28965197.0
631,In the Heat of the Night,1967,110 min,thriller,7.9,78110.0,24379978.0
632,Lord of the Flies,1990,90 min,thriller,6.4,31548.0,13985225.0
633,Marathon Man,1976,125 min,thriller,7.4,65739.0,21709020.0
634,Final Destination 3,2006,93 min,thriller,5.8,145411.0,54098051.0
635,RoboCop,2014,117 min,thriller,6.1,231451.0,58607007.0
636,Street Fighter,1994,102 min,thriller,4.0,72427.0,33423521.0
637,Cliffhanger,1993,113 min,thriller,6.5,132671.0,84049211.0
638,Grindhouse,2007,191 min,thriller,7.5,186310.0,25037897.0
639,Vertical Limit,2000,124 min,thriller,5.9,62798.0,69243859.0
640,Rogue,2007,99 min,thriller,6.2,31513.0,10452.0
641,G.I. Joe: Retaliation,2013,110 min,thriller,5.7,183184.0,122523060.0
642,2 Guns,2013,109 min,thriller,6.7,214797.0,75612460.0
643,Amores Perros,2000,154 min,thriller,8.1,243149.0,5383834.0
644,Ocean's Thirteen,2007,122 min,thriller,6.9,352066.0,117154724.0
645,The Good Shepherd,2006,167 min,thriller,6.7,104795.0,59952835.0
646,Hollow Man,2000,112 min,thriller,5.8,133313.0,73209340.0
647,Christine,1983,110 min,thriller,6.7,86044.0,21200000.0
648,Texas Chainsaw,2013,92 min,thriller,4.8,52804.0,34341945.0
649,Anaconda,1997,89 min,thriller,4.8,106603.0,65885767.0
650,Twin Peaks: Fire Walk with Me,1992,134 min,thriller,7.2,99049.0,4160851.0
651,Midnight in the Garden of Good and Evil,1997,155 min,thriller,6.6,39966.0,25078937.0
652,47 Meters Down,2017,89 min,thriller,5.6,56794.0,44307193.0
653,Morgan,2016,92 min,thriller,5.8,44225.0,3912052.0
654,Let Me In,2010,116 min,thriller,7.1,123526.0,12134420.0
655,The American,2010,105 min,thriller,6.3,98971.0,35606376.0
656,Ghost in the Shell,1995,83 min,thriller,7.9,145927.0,515905.0
657,Frequency,2000,118 min,thriller,7.4,110342.0,45010278.0
658,Dante's Peak,1997,108 min,thriller,6.0,93022.0,67127760.0
659,Cobra,1986,87 min,thriller,5.8,74892.0,49042224.0
660,American Assassin,2017,111 min,thriller,6.2,84582.0,36249674.0
661,Alien vs. Predator,2004,101 min,thriller,5.6,203623.0,80282231.0
662,Non-Stop,2014,106 min,thriller,6.9,267684.0,92168600.0
663,Ronin,1998,122 min,thriller,7.2,186596.0,41616262.0
664,The Family,2013,111 min,thriller,6.3,118459.0,36918811.0
665,Killing Them Softly,2012,97 min,thriller,6.2,147076.0,15026056.0
666,I Still Know What You Did Last Summer,1998,100 min,thriller,4.7,75475.0,40002112.0
667,For Your Eyes Only,1981,127 min,thriller,6.7,103441.0,62300000.0
668,Oculus,2013,104 min,thriller,6.5,132070.0,27695246.0
669,Goodnight Mommy,2014,99 min,thriller,6.7,56011.0,1168902.0
670,Monsters,2010,94 min,thriller,6.4,93882.0,237301.0
671,The Best Offer,2013,131 min,thriller,7.8,121589.0,85433.0
672,Pandorum,2009,108 min,thriller,6.7,153543.0,10330853.0
673,Never Say Never Again,1983,134 min,thriller,6.1,69446.0,55500000.0
674,Shark Tale,2004,90 min,thriller,6.0,186896.0,160861908.0
675,The Taking of Pelham 123,2009,106 min,thriller,6.4,200184.0,65452312.0
676,Escape Plan,2013,115 min,thriller,6.7,246681.0,25132228.0
677,M,1931,99 min,thriller,8.3,159733.0,28877.0
678,Predators,2010,107 min,thriller,6.4,234768.0,52000688.0
679,The Boy,2016,97 min,thriller,6.0,95097.0,35819556.0
680,Case 39,2009,109 min,thriller,6.2,88767.0,13248477.0
681,Kick-Ass 2,2013,103 min,thriller,6.5,276657.0,28795985.0
682,Unknown,2011,113 min,thriller,6.8,263780.0,63686397.0
683,Innerspace,1987,120 min,thriller,6.8,61547.0,25893810.0
684,Blade II,2002,117 min,thriller,6.7,222712.0,82348319.0
685,How I Live Now,2013,101 min,thriller,6.4,30986.0,60213.0
686,Blood Simple,1984,99 min,thriller,7.6,98756.0,2150000.0
687,Chappie,2015,120 min,thriller,6.8,256054.0,31569268.0
688,Play Misty for Me,1971,102 min,thriller,6.9,29509.0,11800340.0
689,Triple 9,2016,115 min,thriller,6.3,73660.0,12626905.0
690,Stand Up Guys,2012,95 min,thriller,6.4,56186.0,3301046.0
691,Rambo III,1988,102 min,thriller,5.8,133821.0,53715611.0
692,Clear and Present Danger,1994,141 min,thriller,6.9,102231.0,122187717.0
693,Miami Vice,2006,132 min,thriller,6.0,118989.0,63450470.0
694,Enemy of the State,1998,132 min,thriller,7.3,247984.0,111549836.0
695,Boiler Room,2000,120 min,thriller,7.0,54279.0,16938179.0
696,Teeth,2007,94 min,thriller,5.4,44569.0,347578.0
697,Don't Breathe 2,2021,98 min,thriller,6.0,60061.0,32638038.0
698,Criminal,2016,113 min,thriller,6.3,67536.0,14268533.0
699,Adrift,2018,96 min,thriller,6.6,58136.0,31445012.0
700,Salt,2010,100 min,thriller,6.4,318613.0,118311368.0
701,Disclosure,1994,128 min,thriller,6.1,51572.0,83015089.0
702,From Hell,2001,122 min,thriller,6.7,158212.0,31602566.0
